СУЭК-Финанс 001Р-04R,RU000A100Y50,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,,,,36.90,,,
Белгородская область 34013 обл,RU000A100Y84,,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45,,,17.45
Банк ВТБ (ПАО) Б-1-45,RU000A100Y92,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-160R 5Y ENTM 12,RU000A100YB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ТрансКонтейнер ПБО-01,RU000A100YE6,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,
МЕТАЛЛОИНВЕСТ БО-03,RU000A100YF3,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,
ГК Самолет БО-П07,RU000A100YG1,,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,,,,,,,,,,,,,,,,,,,,,,
КАМАЗ ПАО БО-П05,RU000A100YK3,,,,19.32,,,19.32,,,19.32,,,19.32,,,19.32,,,19.32,,,19.32,,,19.32,,,,,,,,,,,,,,,,,,,,,,,,
ПАО НК Роснефть 002P-09,RU000A100YQ0,,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70,,,17.70
РОСНАНО АО БО-002P-03,RU000A100YR8,,,,38.39,,,,,,38.39,,,,,,38.39,,,,,,38.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
Экспобанк БО-02,RU000A100YT4,22.05,,,22.05,,,22.05,,,22.05,,,22.05,,,22.05,,,22.05,,,,22.05,,,22.05,,,,,,,,,,,,,,,,,,,,,,,
Акрон (ПАО) БО-001P-03,RU000A100YU2,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,,,,,,,,,,,,,,,,
Тойота Банк БО-001P-03,RU000A100YW8,,,,36.10,,,,,,36.10,,,,,,36.10,,,,,,36.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
ДОМ.РФ Ипотечный агент 11-002P,RU000A100YY4,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15,,,15.15
СберИОС 001Р-161R 1Y USDRUB RA,RU000A100Z42,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-164R IMOEX_a 100,RU000A100Z59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,
СберИОС 001Р-139R 5Y EC 115,RU000A100Z75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-87R БПИФ 4Y 50%,RU000A100Z83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.00,,,,,,,,
ГТЛК БО 001P-15,RU000A100Z91,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17,,,19.17
ДОМ.РФ Ипотечный агент 10-002P,RU000A100ZB9,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
МРСК Урала БО-04,RU000A100ZD5,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,
МРСК Урала БО-03,RU000A100ZF0,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,
Мобильные ТелеСистемы 001P-12,RU000A100ZK0,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,,,,,,,,,,
Группа ЛСР ПАО БО 001Р-05,RU000A100ZL8,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94
СберИОС 001Р-165R 2Y KIDS 4.5%,RU000A100ZP9,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Магнит ПАО БО-003Р-04,RU000A100ZS3,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
АФК Система БО 001P-12,RU000A101012,,,,,39.14,,,,,,39.14,,,,,,39.14,,,,,,39.14,,,,,,39.14,,,,,,39.14,,,,,39.14,,,,,,39.14,,,
Транснефть ПАО БО-001P-13,RU000A1010B7,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,
Республика Саха (Якутия) об.13,RU000A1010D3,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,
РЖД ОАО БО 001Р-17R,RU000A1010M4,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,
ГПБ (АО) БО 002P-12,RU000A1010V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,,,
ИКС 5 ФИНАНС 001P-07,RU000A1010X1,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,
СберИОС 001Р-162R 42M CDX 100%,RU000A1010Y9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50,,,,,,,,,,,,,,
СберИОС 001Р-170R SBER_asn 100,RU000A1010Z6,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-163R 4.5Y OG 100%,RU000A101103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50,,
Россельхозбанк АО БО-01R-Р,RU000A101129,,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,,5.73,5.73,5.73,5.73,,,,,,,,,,,,,,,,,,,,,
Газпром нефть БО 003Р-01R,RU000A101137,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,
МОСКОВСКИЙ КРЕДИТНЫЙ БАНК П07,RU000A101160,,,,,30.08,,,,,,,,,,,,30.08,,,,,,,,,,,,30.08,,,,,,,,,,,,,,,,,,,,
Лента ООО БО-001P-03,RU000A1011A7,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,
Краснодарский край 35003 обл.,RU000A1011B5,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,
РУСАЛ Братск БО-001P-04,RU000A1011C3,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,,18.57,,
СберИОС 001Р-167R 1Y SX5E T-W,RU000A1011E9,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-171R 5Y AUTO 10%,RU000A1011F6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-172R 5Y COMP 10%,RU000A1011H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-173R 5Y DEF 10%,RU000A1011K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СФО БКС Структурные Ноты 03,RU000A1011M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,
Центр-инвест ПАО БО-001P-06,RU000A1011P5,,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Новосибирская область об. 20,RU000A1011Q3,,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21,,,16.21
Россельхозбанк АО БО-10Р,RU000A1011R1,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,,,,,,,,,
МОЭК ПАО БО 001Р-03,RU000A101228,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,
Федерал пассажир комп 001Р-07,RU000A1012B3,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,
СЭЗ им. С.Орджоникидзе 001Р-01,RU000A1012K4,,,,,62.33,,,,,,62.33,,,,,,62.33,,,,,,62.33,,,,,,,,,,,,,,,,,,,,,,,,,,
Банк ВТБ (ПАО) Б-1-41,RU000A1012L2,,,,,31.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
МРСК Центра ПАО 001Р-01,RU000A1012N8,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,
Сбербанк ПАО 001Р-SBER14,RU000A1012R9,,,,,31.91,,,,,,31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-157R 42M S&P_ROT,RU000A101327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,
ГПБ (АО) БО 001Р-14Р,RU000A101350,,,,,34.78,,,,,,34.78,,,,,,34.78,,,,,,34.78,,,,,,34.78,,,,,,34.78,,,,,,,34.78,,,,,,34.78,
Совкомбанк FIZL1,RU000A101376,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-178R 2Y KIDS 4.5%,RU000A1013E5,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-179R 1Y USDRUB RA,RU000A1013F2,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-177R GMKN 100,RU000A1013J4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,
ВЭБ.РФ ПБО-001Р-18,RU000A1013P1,,,,,36.25,,,,,,36.25,,,,,,36.25,,,,,,36.25,,,,,,36.25,,,,,,36.25,,,,,,36.25,,,,,,36.25,,
Липецкая область 11,RU000A1013T3,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,,16.45,,
Славнефть БО 001Р-03,RU000A1013U1,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,
ГруппаЧеркизово БО-001Р-02,RU000A1013Y3,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,18.70,,,,,,,,,,,,,,,,,
ПАО ОТКРЫТИЕ ФК Банк БО-ИО03,RU000A1013Z0,,,,,0.10,,,,,,,,,,,,,0.10,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-180R 5Y EC 110%,RU000A101400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
МРСК Центра и Приволжья БО-02,RU000A101459,,,,,,34.16,,,,,,34.16,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,
Банк ВТБ (ПАО) Б-1-47,RU000A101491,,,,,,0.05,,,,,,0.05,,,,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
ЭБИС БО-П02,RU000A1014A1,,,34.90,,,34.90,,,34.90,,,34.90,,34.90,,,34.90,,,,34.90,,34.90,,,34.90,,,,,,,,,,,,,,,,,,,,,,,
О'КЕЙ ООО БО 001Р-03,RU000A1014B9,,,19.57,,,19.57,,,19.57,,,19.57,,19.57,,,19.57,,,,19.57,,19.57,,,19.57,,,19.57,,,19.57,,,19.57,,,19.57,,,19.57,,,19.57,,,19.57,,
МОСКОВСКИЙ КРЕДИТНЫЙ БАНК 1P2,RU000A1014H6,,,,,,38.64,,,,,,38.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Банк ВТБ ПАО Т2-3,RU000A1014J2,,,,,,418849.32,,,,,,418849.32,,,,,418849.32,,,,,,418849.32,,,,,,418849.32,,,,,,418849.32,,,,,,418849.32,,,,,,418849.32,,
ХК Новотранс 001P-01,RU000A1014S3,,,21.82,,,21.82,,,21.82,,,21.82,,,21.82,,,21.82,,,21.82,,,21.82,,21.82,,,21.82,,,,21.82,,21.82,,,21.82,,,21.82,,,21.82,,,21.82,,
Леди&Джентльмен Сити БО-П01,RU000A1014V7,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,90.41,,,,,,,,,
Ростелеком ПАО 002P-01R,RU000A101541,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,,34.16,,,,,34.16,,,,,,34.16,,
ЕАБР БО 001Р-05,RU000A101574,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,33.91,,,,,,,,,,,,,,,,,,,
ДОМ.РФ АО 001Р-07R,RU000A101590,,,,,,32.16,,,,,,32.16,,,,,,32.16,,,,,,32.16,,,,,,32.16,,,,,,32.16,,,,,,32.16,,,,,32.16,,
Детский мир ПАО БО-05,RU000A1015A8,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,
Концессии Теплоснабжения БО-01,RU000A1015D2,,,,,,93.00,,,,,,,,,,,,93.00,,,,,,,,,,,,93.00,,,,,,,,,,,,93.00,,,,,,,
Белуга Групп 002P БО-П03,RU000A1015E0,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,
Обувь России 001P-02,RU000A1015P6,,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86,9.86
ЭнергоТехСервис 001Р-01,RU000A1015S0,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,29.92,,,,,,,,,,,,,,,,,,,,,,
"Аптечная сеть 36,6 001P-01",RU000A1015T8,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,
СберИОС 001Р-176R 4.5Y OG 100%,RU000A1015U6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50,
СберИОС 001Р-175R 42M CDX 100%,RU000A1015V4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.53,,,,,,,,,,,,,
СФО МОС МСП 2 об. 2,RU000A1015Z5,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31
Труд 001Р-01,RU000A101624,,,31.16,,,31.16,,,31.16,,,31.16,,,31.16,,,31.16,,,31.16,,,31.16,,,31.16,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-181R 5Y SOFT 10%,RU000A101640,,,,,,12.00,,,,,,,,,,,,12.00,,,,,,,,,,,,,12.00,,,,,,,,,,,,12.00,,,,,,
СберИОС 001Р-182R 5Y ИНДКС 50%,RU000A101657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Нижегородская область 35014,RU000A101665,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,
СФО МОС МСП 3 об. 01,RU000A1016A6,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
ДОМ.РФ Ипотечный агент 12-002P,RU000A1016B4,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32,,,20.32
ГК Пионер БО 001P-04,RU000A1016F5,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,,,,,,,,
Банк ЗЕНИТ ПАО БО-001Р-05,RU000A1016K5,,,,,,38.15,,,,,,38.15,,,,,,38.15,,,,,,38.15,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-186R 2Y KIDS 4.25,RU000A1016M1,,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Свердловская область 06,RU000A1016N9,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,
ИКС 5 ФИНАНС 001P-08,RU000A1016P4,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,
ИКС 5 ФИНАНС 001P-09,RU000A1016Q2,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,,,,,,33.41,
ФПК Гарант-Инвест БО 001P-06,RU000A1016U4,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,,,,,,,,,,,,,,,,,,,,
МОСКОВСКИЙ КРЕДИТНЫЙ БАНК П10,RU000A1016W0,,,,,,0.10,,,,,,,,,,,,0.10,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,
МОСКОВСКИЙ КРЕДИТНЫЙ БАНК П09,RU000A1016X8,,,,,,15.54,,,,,,,,,,,,15.54,,,,,,,,,,,,15.54,,,,,,,,,,,,,,,,,,,
МОСКОВСКИЙ КРЕДИТНЫЙ БАНК П08,RU000A1016Y6,,,,,,25.57,,,,,,,,,,,,25.57,,,,,,,,,,,,25.57,,,,,,,,,,,,,,,,,,,
ПИК-Корпорация 001Р-02,RU000A1016Z3,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,
СФО БКС Структурные Ноты 01,RU000A101715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ГПБ (АО) БО 002P-13,RU000A101731,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
РОСЭКСИМБАНК 002P-01,RU000A101780,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,,,,,,34.41,
ИНГРАД 002P-01,RU000A101798,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,
Автодор ГК БО-002Р-05,RU000A1017H9,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,
Газпром нефть БО 003Р-02R,RU000A1017J5,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,,,17.83,
СберИОС 001Р-174R ROSN 60,RU000A1017N7,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-187R 5Y TEC 9.0,RU000A1017Q0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-188R 5Y IT 10.0,RU000A1017R8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Банк ВТБ (ПАО) Б-1-48,RU000A1017Y4,,,,,,30.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО ОТКРЫТИЕ ФК Банк БО-ИО04,RU000A1017Z1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,,
СберИОС 001Р-189R 1Y USDRUB RA,RU000A101889,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Адм. г.Томск 2019,RU000A1018A2,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,,18.37,,18.37,,
Трансмашхолдинг АО ПБО-04,RU000A1018C8,,,,,,34.65,,,,,,34.65,,,,,,34.65,,,,,,34.65,,,,,,34.65,,,,,,34.65,,,,,,34.65,,,,,,34.65,
Концессии водсн Саратов БО-01,RU000A1018G9,,,,,,91.00,,,,,,,,,,,,91.00,,,,,,,,,,,,91.00,,,,,,,,,,,,91.00,,,,,,,
"ПАО ""Татнефть"" БО-001P-01",RU000A1018K1,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,,,,,,,,,,,,,,,,,,,,
Завод КЭС 001P-01,RU000A1018L9,,,37.40,,,37.40,,,37.40,,,37.40,,,37.40,,,37.40,,,37.40,,,37.40,,,37.40,,,,,,,,,,,,,,,,,,,,,,
СОПФ ФПФ 01,RU000A1018M7,,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24,,,17.24
Концерн РОССИУМ 001P-03,RU000A1018N5,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,
СберИОС 001Р-193R LKOH_asn 100,RU000A1018P0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,
Банк ВТБ (ПАО) Б-1-11,RU000A1018R6,,,14.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ДОМ.РФ Ипотечный агент 13-002P,RU000A1018T2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00
Магнит ПАО БО-003Р-05,RU000A1018X4,,,,,,32.91,,,,,,32.91,,,,,,32.91,,,,,,32.91,,,,,,,,,,,,,,,,,,,,,,,,,
Мобильные ТелеСистемы 001P-13,RU000A101939,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,16.08,,,,,,,,,,,,,,,,,,,,,,
Сибирский КХП 001P-01,RU000A101947,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,,,23.06,
СберИОС 001Р-198R 6m DGTUSDRUB,RU000A101954,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ВсеИнструменты.ру ООО БО-02,RU000A101970,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,28.67,,,,,,,,,,,,,,,,,,,,,,
МЭФ Московской области 34013,RU000A101988,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,,,16.33,
ДОМ.РФ Ипотечный агент 04-001P,RU000A1019A0,,14.48,,,14.48,,,14.48,,,14.48,,,14.48,,,,14.48,,,14.48,,,14.48,,,14.48,,,14.48,,,14.48,,,14.48,,,14.48,,,14.48,,,14.48,,,14.48,
СберИОС 001Р-192R 4.5Y O.G.90%,RU000A1019T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50
СберИОС 001Р-191R 42M CDX 90%,RU000A1019U8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50,,,,,,,,,,,,
